Date	USD	GBP	SEK	NOK	CNY	
30/08/2018	637.77	830.77	70.06	76.72	93.34	
31/08/2018	639.93	830.82	70.2	76.75	93.59	
03/09/2018	642.05	826.73	70.45	76.83	94.09	
04/09/2018	644.75	827.76	70.56	76.72	94.27	
05/09/2018	643.75	825.43	70.73	76.48	94.23	
06/09/2018	640.94	830.15	70.41	76.28	93.85	
07/09/2018	642.1	835.4	70.92	76.3	93.84	
10/09/2018	644.53	834.78	71.24	76.86	93.91	
11/09/2018	644.5	837.51	71.14	77.07	93.83	
12/09/2018	643.88	837.87	71.22	77.44	93.73	
13/09/2018	641.96	838.16	71.41	77.92	93.78	
14/09/2018	638.17	836.02	70.73	77.51	93.11	
17/09/2018	639.14	839.31	71.36	78.01	93.08	
18/09/2018	637.79	838.57	71.61	78.14	92.88	
19/09/2018	639.38	839.93	71.81	78.14	93.27	
20/09/2018	633.8	841.99	72.17	77.79	92.59	
21/09/2018	634.38	834.42	72.2	77.87	92.66	
24/09/2018	633.63	833.88	72.03	77.95	92.4	
25/09/2018	633.41	834.19	72.06	77.94	92.14	
26/09/2018	635.46	837.27	71.88	78.13	92.44	
27/09/2018	637.15	838.36	72.27	78.5	92.6	
28/09/2018	644.13	840.35	72.33	78.77	93.6	
01/10/2018	642.4	836.99	72.18	78.93	93.52	
02/10/2018	645.94	837.36	71.82	78.99	94.04	
03/10/2018	645.71	838.82	71.84	78.95	94.01	
04/10/2018	648.3	841.8	71.69	78.79	94.38	
05/10/2018	648.26	846.02	71.42	78.4	94.38	
08/10/2018	649.93	847.62	71.41	78.46	93.83	
09/10/2018	652.31	850.73	71.42	78.59	94.2	
10/10/2018	648.7	853.09	71.18	78.97	93.7	
11/10/2018	644.52	852.7	71.65	78.48	93.27	
12/10/2018	644.57	851.23	72.01	78.8	93.2	
15/10/2018	644.24	847.4	71.79	78.87	93.1	
16/10/2018	643.9	851.77	72.32	79.2	93.15	
17/10/2018	647.04	848.3	72.33	79.12	93.39	
18/10/2018	648.47	849.31	72.2	78.87	93.45	
19/10/2018	650.44	847.6	72.18	78.93	93.86	
22/10/2018	649.06	843.69	72.21	78.79	93.49	
23/10/2018	649.97	846.77	72.01	78.49	93.71	
24/10/2018	655.05	845.53	72.02	78.64	94.33	
25/10/2018	653.56	842.74	71.79	78.62	94.11	
26/10/2018	657.62	841.31	71.72	78.4	94.68	
29/10/2018	655.6	840.36	71.81	78.43	94.22	
30/10/2018	656.12	836.97	71.61	78.18	94.21	
31/10/2018	659.25	839.56	71.73	78.11	94.53	
01/11/2018	654.82	846.11	72.32	78.41	94.38	
02/11/2018	653.44	849.02	72.34	78.41	94.78	
05/11/2018	656.08	852.18	72.24	78.32	94.69	
06/11/2018	652.72	854.32	72.09	78.15	94.4	
07/11/2018	649.41	853.49	72.21	78.25	93.92	
08/11/2018	652.98	855.83	72.76	78.46	94.2	
09/11/2018	657.45	856.88	72.67	78.18	94.6	
12/11/2018	662.2	851.92	72.63	78.21	95.09	
13/11/2018	662.58	858.16	72.95	78.08	95.23	
14/11/2018	660.6	857.24	72.67	77.74	95.01	
15/11/2018	660.08	844.43	72.76	77.71	95.12	
16/11/2018	657.66	844.57	72.71	77.63	94.62	
19/11/2018	653.06	837.7	72.58	77.34	94.05	
20/11/2018	653.42	839.37	72.36	76.83	94.11	
21/11/2018	654.02	837.38	72.34	76.7	94.31	
22/11/2018	654.35	842.19	72.42	76.61	94.39	
23/11/2018	657.31	843.33	72.41	76.64	94.61	
26/11/2018	656.62	843.65	72.49	76.69	94.6	
27/11/2018	658.7	840.77	72.57	76.67	94.8	
28/11/2018	661.25	845.55	72.76	76.86	95.1	
29/11/2018	655.33	837.18	72.33	76.68	94.38	
30/11/2018	656.94	837.81	72.31	76.61	94.58	
03/12/2018	658.51	837.04	72.91	77.01	95.58	
04/12/2018	654.1	837.95	72.95	77.35	95.69	
05/12/2018	657.3	839.62	73.34	77.35	95.87	
06/12/2018	657.52	839.26	72.92	76.92	95.39	
07/12/2018	656.42	837.86	72.7	76.97	95.4	
10/12/2018	653.3	827.07	72.23	77.04	94.52	
11/12/2018	655.95	827.25	72.49	76.92	95.09	
12/12/2018	657.86	828.1	72.05	76.74	95.5	
13/12/2018	656.47	830.81	72.46	76.65	95.4	
14/12/2018	661.55	831.03	72.76	76.78	95.86	
17/12/2018	658.31	830.56	72.68	76.31	95.45	
18/12/2018	656.37	832.36	72.67	75.56	95.18	
19/12/2018	654.77	826.81	72.23	75.15	94.91	
20/12/2018	652.1	826.61	72.83	75.45	94.68	
21/12/2018	654.2	827.69	72.68	75.1	94.73	
27/12/2018	656.34	829.02	72.69	74.9	95.6	
28/12/2018	651.94	827.19	72.66	74.87	94.79	
02/01/2019	655.16	828.14	73.1	75.34	95.53	
03/01/2019	658.05	826.86	72.64	75.34	95.71	
04/01/2019	654.91	829.88	72.89	75.7	95.4	
07/01/2019	652.47	832.31	73.04	76.18	95.22	
08/01/2019	652.65	831.96	73.3	76.38	95.23	
09/01/2019	651.78	830.37	73.01	76.44	95.44	
10/01/2019	647.2	825.62	72.97	76.57	95.45	
11/01/2019	647.21	829.23	72.94	76.5	95.79	
14/01/2019	650.9	836.17	72.82	76.26	96.19	
15/01/2019	653.34	838.39	72.89	76.46	96.64	
16/01/2019	655.39	842.56	72.83	76.67	96.92	
17/01/2019	655.05	845.79	72.57	76.5	96.74	
18/01/2019	654.7	847.08	72.82	76.79	96.58	
21/01/2019	657.09	845.49	72.83	76.62	96.66	
22/01/2019	657.64	848.51	72.82	76.48	96.6	
23/01/2019	656.88	856.15	72.88	76.53	96.79	
24/01/2019	658.31	857.31	72.6	76.75	96.91	
25/01/2019	658.06	862.37	72.5	76.94	97.35	
28/01/2019	653.81	859.18	72.13	76.71	96.95	
29/01/2019	653.56	860.67	72.12	76.93	97.04	
30/01/2019	653.15	854.67	71.89	77.01	97.24	
31/01/2019	649.87	852.46	71.97	77.27	96.94	
01/02/2019	650.81	849.42	71.87	77.21	96.62	
04/02/2019	652.28	851.46	71.7	76.94	96.71	
05/02/2019	653.51	850.2	71.78	77.13	97.03	
06/02/2019	655.19	849.57	71.6	77.03	97.14	
07/02/2019	657.88	850.55	71.27	76.74	97.54	
08/02/2019	657.8	853.06	71.1	76.4	97.53	
11/02/2019	659.98	851.87	71.18	76.01	97.21	
12/02/2019	660.61	850.84	71.26	76.18	97.58	
13/02/2019	660.04	852.26	71.69	76.45	97.57	
14/02/2019	662.18	848.43	71.21	76.46	97.73	
15/02/2019	662.63	848.46	71.19	76.38	97.87	
18/02/2019	658.72	851.63	71.28	76.53	97.37	
19/02/2019	660.7	855.87	70.4	76.56	97.65	
20/02/2019	657.86	858.17	70.59	76.66	97.86	
21/02/2019	657.2	859.62	70.27	76.29	97.83	
22/02/2019	658.9	855.12	70.4	76.42	98.04	
25/02/2019	657.11	859.34	70.53	76.43	98.24	
26/02/2019	656.77	867.07	70.49	76.35	98.08	
27/02/2019	655.29	872.61	70.76	76.82	98.08	
28/02/2019	653.57	869.24	71.16	76.71	97.77	
01/03/2019	655.48	867.92	71.06	76.71	97.75	
04/03/2019	658.16	869.9	70.7	76.42	98.2	
05/03/2019	658.61	864.01	70.71	76.12	98.26	
06/03/2019	659.96	867.85	70.8	76.1	98.35	
07/03/2019	661.96	868.77	70.64	76.24	98.66	
08/03/2019	664.77	868.4	70.17	75.56	98.87	
11/03/2019	663.54	865.12	70.52	76.36	98.67	
12/03/2019	661.66	866	70.57	76.62	98.62	
13/03/2019	660.01	868.67	70.69	76.71	98.39	
14/03/2019	660.68	875.58	70.82	76.81	98.21	
15/03/2019	660.01	873.78	71.1	77.04	98.3	
18/03/2019	657.51	871.13	71.31	77.15	97.95	
19/03/2019	657.02	872.31	71.42	77.13	97.88	
20/03/2019	657.25	864.9	71.54	77	98.17	
21/03/2019	655.36	861.23	71.56	77.59	97.94	
22/03/2019	660.25	868.81	71.26	77.39	98.36	
25/03/2019	659.13	871.65	71.47	77.28	98.2	
26/03/2019	661.18	874.89	71.6	77.44	98.46	
27/03/2019	663.03	877.18	71.59	77.01	98.59	
28/03/2019	665.51	872.62	71.26	76.67	98.76	
29/03/2019	664.46	869.77	71.79	77.29	99.01	
01/04/2019	664.3	871.38	71.63	77.44	98.98	
02/04/2019	666.48	867.98	71.49	77.4	99.18	
03/04/2019	663.91	874.14	71.57	77.58	98.97	
04/04/2019	665.29	873.81	71.72	77.5	99.05	
05/04/2019	664.52	868.6	71.6	77.27	98.93	
08/04/2019	663.8	866.19	71.56	77.52	98.8	
09/04/2019	661.97	864.66	71.61	77.61	98.63	
10/04/2019	661.87	867.21	71.51	77.85	98.54	
11/04/2019	662.71	866.31	71.52	77.85	98.65	
12/04/2019	659.33	865.02	71.23	77.74	98.29	
15/04/2019	659.76	864.83	71.35	77.73	98.38	
16/04/2019	660.26	864.01	71.33	77.86	98.41	
17/04/2019	660.58	862.1	71.5	77.94	98.75	
23/04/2019	663.93	863.61	71.06	77.9	98.81	
24/04/2019	666.13	862.74	71.1	77.72	99.15	
25/04/2019	671.25	863.81	70.24	77.26	99.49	
26/04/2019	670.56	864.65	70.6	77.24	99.55	
29/04/2019	669.52	864.63	70.35	77.05	99.45	
30/04/2019	665.41	865.48	70.19	77.21	98.82	
01/05/2019						
02/05/2019	665.85	868.79	69.87	76.61	98.87	
03/05/2019	669.27	870.28	69.74	76.35	99.38	
06/05/2019	666.68	873.55	69.61	76.26	98.54	
07/05/2019	667.47	871.7	69.68	76.49	98.61	
08/05/2019	666.46	867.15	69.45	75.96	98.3	
09/05/2019	667.02	866.92	69.15	76.13	97.75	
10/05/2019	664.81	865.6	69.06	76.03	97.43	
13/05/2019	664.01	864.71	68.93	76.08	96.55	
14/05/2019	665.34	861.26	69.29	76.22	96.68	
15/05/2019	667.93	860.34	69.36	76.22	97.1	
16/05/2019	666.59	853.82	69.41	76.58	96.9	
20/05/2019	668.77	852.33	69.36	76.22	96.7	
21/05/2019	669.16	852.47	69.32	76.28	96.89	
22/05/2019	668.52	845.94	69.41	76.52	96.85	
23/05/2019	670.47	847.72	69.56	76.57	96.92	
24/05/2019	667.54	845.56	69.73	76.55	96.73	
27/05/2019	666.98	846.56	69.71	76.59	96.68	
28/05/2019	667.34	845.16	69.89	76.87	96.57	
29/05/2019	669.48	846.55	69.76	76.42	96.89	
03/06/2019	667.68	842.72	70.33	76.38	96.67	
04/06/2019	664.17	841.57	70.28	76.31	96.13	
06/06/2019	662.94	843.37	70.34	76.15	95.9	
07/06/2019	662.47	842.18	70.08	76.23	95.88	
11/06/2019	659.78	838.38	69.91	76.45	95.46	
12/06/2019	659.52	840.92	69.92	76.34	95.32	
13/06/2019	661.51	839.57	69.81	76.42	95.56	
14/06/2019	662.9	838.18	70.19	76.41	95.74	
17/06/2019	664.71	837.08	70.12	76.25	95.99	
18/06/2019	667.49	835.23	70.17	76.36	96.37	
19/06/2019	666.29	838.81	69.87	76.34	96.5	
20/06/2019	660.31	837.43	70.2	77.23	96.33	
21/06/2019	659.75	834.86	70.23	77.08	95.97	
24/06/2019	655.28	835.48	70.38	77.26	95.29	
25/06/2019	655.55	834.26	70.88	77.08	95.29	
26/06/2019	657.02	833.13	70.8	77.17	95.54	
27/06/2019	656.47	834.65	70.76	77.07	95.45	
28/06/2019	655.85	832.48	70.66	76.99	95.46	
01/07/2019	657.74	832.02	70.79	77.08	96.13	
02/07/2019	660.46	834.49	70.7	77.17	96.05	
03/07/2019	660.95	831.65	70.98	77.27	96.06	
04/07/2019	661.17	831.75	70.94	77.5	96.22	
05/07/2019	662.83	832.02	70.69	77.48	96.4	
08/07/2019	665.46	832.7	70.42	77.07	96.71	
09/07/2019	666.08	829.5	70.19	76.96	96.73	
10/07/2019	665.21	829.96	70.35	77	96.65	
11/07/2019	661.7	831.64	70.57	77.52	96.38	
12/07/2019	663.58	831.66	70.77	77.62	96.44	
15/07/2019	662.61	830.83	70.73	77.6	96.37	
16/07/2019	665.4	827.37	70.85	77.84	96.75	
17/07/2019	665.8	826.53	71	77.6	96.81	
18/07/2019	665.76	831.05	71.09	77.43	96.77	
19/07/2019	665.08	832.96	70.97	77.66	96.69	
22/07/2019	665.72	829.85	70.81	77.55	96.75	
23/07/2019	668.21	831.11	70.64	77.12	97.14	
24/07/2019	670.1	837.41	70.9	77.47	97.47	
25/07/2019	671.6	839.09	71.13	77.71	97.72	
26/07/2019	670.34	832.99	70.71	77.04	97.46	
29/07/2019	671.54	825.58	70.59	77.03	97.42	
30/07/2019	669.41	814.66	70.14	76.68	97.27	
31/07/2019	669.66	815.01	70.02	76.37	97.3	
01/08/2019	676.45	819.09	69.86	76.09	98.01	
02/08/2019	672.25	815.91	69.63	75.33	96.89	
05/08/2019	667.66	812.56	69.38	74.87	94.86	
06/08/2019	667.24	812.85	69.59	74.99	95.06	
07/08/2019	666.23	808.11	69.31	74.66	94.52	
08/08/2019	666.76	810.19	69.4	74.5	94.62	
09/08/2019	666.47	804.04	69.77	74.94	94.42	
12/08/2019	666.72	805.84	69.55	74.63	94.46	
13/08/2019	665.06	803.98	69.69	74.57	94.11	
14/08/2019	666.86	805.07	69.52	74.58	95.01	
15/08/2019	668.97	811.97	69.51	74.48	95.06	
16/08/2019	673.44	819.37	69.63	74.85	95.66	
19/08/2019	671.73	814.37	69.53	74.84	95.27	
20/08/2019	673.17	813.77	69.26	74.83	95.37	
21/08/2019	671.51	814.51	69.7	75.12	95.06	
22/08/2019	672.72	817.97	69.56	75.02	94.95	
23/08/2019	673.83	824.28	69.57	74.86	95.05	
26/08/2019	670.78	821.12	69.35	74.66	93.88	
27/08/2019	671.63	824.66	69.67	74.64	93.79	
28/08/2019	672.9	821.14	69.35	74.5	93.98	
29/08/2019	673.5	823.7	69.18	74.3	94.3	
30/08/2019	675.63	823.3	68.79	74.28	94.49	
02/09/2019	679.82	821	69.38	74.72	94.8	
03/09/2019	681.78	820.44	68.96	74.42	94.97	
04/09/2019	676.93	826.37	69.36	74.71	94.64	
05/09/2019	674.52	832.64	69.82	75.09	94.42	
06/09/2019	676.65	832.42	70.16	75.19	95.12	
09/09/2019	676.14	835.6	69.98	75.61	94.9	
10/09/2019	675.8	835.48	69.44	75.27	95.11	
11/09/2019	678.06	837.03	70.01	75.56	95.27	
12/09/2019	680.67	839.2	70.19	75.73	96.04	
13/09/2019	673.02	838.2	70.13	75.27	95.02	
16/09/2019	676.91	843.63	69.98	75.39	95.78	
17/09/2019	677.23	840.77	69.79	75.64	95.43	
18/09/2019	675.59	841.67	69.59	75.5	95.31	
19/09/2019	674.73	841.52	69.64	75.5	95.1	
20/09/2019	676.95	846.29	69.71	75.1	95.47	
23/09/2019	679.69	845.16	69.69	74.87	95.38	
24/09/2019	678.55	846.95	69.93	75.24	95.48	
25/09/2019	679.73	841.88	69.88	75.17	95.41	
26/09/2019	682.42	843.38	70.02	75.22	95.73	
27/09/2019	682.77	840.99	69.77	75.3	95.78	
30/09/2019	685.66	842.94	69.8	75.45	95.99	
01/10/2019	685.03	839.24	69.1	75.06	95.83	
02/10/2019	683.43	839.22	69.06	74.72	95.61	
03/10/2019	681.73	840.82	68.92	74.53	95.37	
04/10/2019	680.08	838.52	69.07	74.73	95.12	
07/10/2019	679.33	837.63	68.57	74.39	95.03	
08/10/2019	679.86	831.77	68.71	74.35	95.18	
09/10/2019	680.18	831.29	68.42	74.3	95.43	
10/10/2019	677.1	828.4	68.89	74.29	95.06	
11/10/2019	676.34	853.4	68.87	74.41	95.24	
14/10/2019	677.08	848.9	68.82	74.34	95.77	
15/10/2019	678.65	858.04	69.02	74.21	95.84	
16/10/2019	677.66	863.12	68.95	73.63	95.45	
17/10/2019	672.25	860.28	69.11	73.3	94.98	
18/10/2019	670.33	864.26	69.33	73.1	94.63	
21/10/2019	668.65	869.41	69.62	73.5	94.54	
22/10/2019	671.23	868.04	69.62	73.36	94.81	
23/10/2019	671.64	864.58	69.57	73.4	94.95	
24/10/2019	671.32	865.76	69.84	73.7	94.92	
25/10/2019	672.58	862.65	69.53	73.34	95.14	
28/10/2019	673.83	865.39	69.49	73.17	95.33	
29/10/2019	673.33	865.37	69.22	72.71	95.3	
30/10/2019	672.69	866.69	69.17	72.9	95.33	
31/10/2019	669.79	867.36	69.5	72.87	95.12	
01/11/2019	670.72	868.66	69.83	73.51	95.25	
04/11/2019	669.59	865.05	69.8	73.49	95.27	
05/11/2019	672.54	867.6	69.86	73.59	96.11	
06/11/2019	673.7	868.42	70.19	73.78	96.27	
07/11/2019	674.55	864.39	70.32	74.19	96.7	
08/11/2019	677.24	867.33	69.82	74.07	96.9	
11/11/2019	676.77	871.46	69.78	74.05	96.54	
12/11/2019	678.37	870.69	69.83	74.13	96.81	
13/11/2019	678.95	871.33	69.61	73.7	96.69	
14/11/2019	679.46	872.46	69.87	73.84	96.78	
15/11/2019	677.21	872.32	70.15	74.47	96.61	
18/11/2019	675.58	875.73	70.1	74.09	96.26	
19/11/2019	674.56	873.18	70.18	74.09	96.01	
20/11/2019	675.75	871.85	69.88	73.66	96.07	
21/11/2019	673.81	873.57	70.13	73.98	95.89	
22/11/2019	675.77	869.12	70.32	73.93	96.01	
25/11/2019	678.74	873.72	70.38	73.93	96.46	
26/11/2019	678.04	871.73	70.62	74	96.32	
27/11/2019	678.64	874.34	70.76	73.96	96.59	
28/11/2019	678.92	877.14	70.84	73.88	96.51	
29/11/2019	680.32	876.66	71.16	73.94	96.81	
02/12/2019	677.78	876.72	70.89	73.71	96.25	
03/12/2019	674.91	876.98	70.72	73.49	95.62	
04/12/2019	674.26	883.05	70.8	73.45	95.61	
05/12/2019	673.48	884.53	70.88	73.53	95.64	
06/12/2019	673.54	884.78	71.04	73.81	95.81	
09/12/2019	674.7	887.5	70.87	73.81	95.85	
10/12/2019	674.65	888.88	70.79	73.39	95.85	
11/12/2019	674.74	887.03	71.45	73.63	95.85	
12/12/2019	671.02	883.77	71.52	73.74	95.35	
13/12/2019	668.79	894.9	71.52	74.26	95.93	
16/12/2019	670.47	895.89	71.71	74.52	95.78	
17/12/2019	669.51	881.8	71.36	74.25	95.7	
18/12/2019	672.24	878.49	71.51	74.46	96.06	
19/12/2019	672.15	878.34	71.31	74.88	95.88	
20/12/2019	673.34	877.69	71.61	75.12	96.09	
23/12/2019	674.66	871.79	71.52	75.37	96.22	
27/12/2019	669.81	877.53	71.58	75.78	95.74	
						
