"Date","Vestas","Genmab","NovoNordisk","USD","NOK","C20index","SP500"
2011-08-02,21.24,40.01,125.3,5.26,0.97,406.28,1254.05
2011-08-03,21.04,39.7,121.6,5.21,0.97,397.77,1260.34
2011-08-04,20.74,39,119.8,5.23,0.96,389.5,1200.07
2011-08-05,21.32,36.94,111,5.26,0.96,375,1199.38
2011-08-08,19.99,35.23,110.4,5.24,0.96,363.18,1119.46
2011-08-09,20.32,45.75,114.2,5.22,0.95,370.94,1172.53
2011-08-10,19.34,41.8,111.4,5.19,0.95,362.59,1120.76
2011-08-11,18.62,41,110.2,5.27,0.95,361.16,1172.64
2011-08-12,18.12,42.44,114.1,5.23,0.95,372.43,1178.81
2011-08-15,18.18,42.24,116.3,5.21,0.95,380.48,1204.49
2011-08-16,17.8,42.65,115.5,5.19,0.95,373.09,1192.76
2011-08-17,22.02,42.51,115.3,5.15,0.96,370.02,1193.89
2011-08-18,20.68,39.51,110.6,5.19,0.95,352.67,1140.65
2011-08-19,20.88,38.06,111.1,5.18,0.95,348.93,1123.53
2011-08-22,20.96,37.61,109,5.17,0.95,345.19,1123.82
2011-08-23,19.9,38.18,105.9,5.15,0.95,338.9,1162.35
2011-08-24,20.88,38.19,105.1,5.16,0.95,340.86,1177.6
2011-08-25,20.58,37.84,101.9,5.16,0.96,335.1,1159.27
2011-08-26,20.5,36.8,103.2,5.17,0.96,337.12,1176.8
2011-08-29,21.2,38.2,106.1,5.14,0.96,346.61,1210.08
2011-08-30,20.88,36.51,107.1,5.17,0.96,347.04,1212.92
2011-08-31,21.8,37.16,110.7,5.16,0.96,359.41,1218.89
2011-09-01,21.82,37.8,112.6,5.22,0.97,362.53,1204.42
2011-09-02,20.66,36.18,110.1,5.23,0.97,351.78,1173.97
2011-09-05,19.72,35.87,108,5.27,0.97,341.18,1169.605
2011-09-06,19.14,35.8,109.7,5.28,0.98,342.08,1165.24
2011-09-07,19.93,35.42,112.7,5.31,0.99,353.7,1198.62
2011-09-08,20.06,35.52,114.7,5.3,0.99,356.67,1185.9
2011-09-09,18.78,35,111.4,5.39,0.99,347.15,1154.23
2011-09-12,18.57,34,108.4,5.45,0.98,336.72,1162.27
2011-09-13,18.53,34.5,108,5.46,0.96,337.48,1172.87
2011-09-14,19.01,34.95,108.6,5.42,0.96,340.34,1188.68
2011-09-15,19.82,36.6,109.8,5.4,0.96,349.32,1209.11
2011-09-16,19.65,36.79,109,5.41,0.96,347.59,1216.01
2011-09-19,18.91,35.79,108,5.46,0.96,340.98,1204.09
2011-09-20,18.87,34.95,111.2,5.43,0.96,348.42,1202.09
2011-09-21,18.03,34.38,110.5,5.46,0.96,349.47,1166.76
2011-09-22,17.08,33.01,107.4,5.54,0.95,338.99,1129.56
2011-09-23,16.68,31.62,107.5,5.54,0.94,338.72,1136.43
2011-09-26,17.17,31.48,108.6,5.51,0.95,341.62,1162.95
2011-09-27,18.4,31.91,113.1,5.48,0.96,355.52,1175.38
2011-09-28,18.82,32.2,110,5.46,0.95,350.63,1151.06
2011-09-29,18.97,32.99,110,5.47,0.95,353.58,1160.4
2011-09-30,18.16,32.41,111.2,5.51,0.94,350.34,1131.42
2011-10-03,17.97,31.85,110.9,5.58,0.95,349.82,1099.23
2011-10-04,16.9,30.8,111.1,5.65,0.95,342.02,1123.95
2011-10-05,17.27,30.5,109.6,5.58,0.95,342.98,1144.03
2011-10-06,18,31.1,107.2,5.61,0.95,342.77,1164.97
2011-10-07,17.56,30.96,106.4,5.54,0.95,343.55,1155.46
2011-10-10,17.52,31.4,109,5.48,0.95,349.61,1194.89
2011-10-11,18,31.65,107.2,5.47,0.96,346.09,1195.54
2011-10-12,19.13,31.96,109.7,5.41,0.96,353.91,1207.25
2011-10-13,18.47,32.1,108.3,5.42,0.96,349.74,1203.66
2011-10-14,18.66,31.75,106.8,5.39,0.96,349.29,1224.58
2011-10-17,18.22,31.66,104,5.4,0.96,342.61,1200.86
2011-10-18,17.88,31.7,106,5.44,0.96,345.84,1225.38
2011-10-19,17.94,31.75,104.5,5.38,0.96,342.98,1209.88
2011-10-20,18.01,31.58,105.9,5.39,0.97,342.43,1215.39
2011-10-21,18.35,32.95,107.1,5.4,0.97,349.47,1238.25
2011-10-24,19.4,32.2,107.1,5.37,0.97,354.35,1254.19
2011-10-25,21.2,32.1,107.9,5.35,0.97,355.8,1229.05
2011-10-26,21.32,32.1,109,5.35,0.97,358.78,1242
2011-10-27,22.24,32.52,114.1,5.3,0.97,372.32,1284.59
2011-10-28,22.28,31.75,117.1,5.26,0.97,374.75,1285.09
2011-10-31,16.87,31.5,115,5.32,0.97,362.77,1253.3
2011-11-01,16.53,31,114.3,5.46,0.96,353.64,1218.28
2011-11-02,16.36,31.3,114.4,5.39,0.96,353.18,1237.9
2011-11-03,16.58,29.8,117.2,5.4,0.96,361.36,1261.15
2011-11-04,16.15,29.8,118.8,5.4,0.96,362.52,1253.23
2011-11-07,16.54,29,118.6,5.42,0.96,364.81,1261.12
2011-11-08,16.45,28.7,120.6,5.4,0.96,370.26,1275.92
2011-11-09,15.93,28,122.3,5.46,0.96,369.24,1229.1
2011-11-10,15.03,27.37,120,5.47,0.96,365.28,1239.7
2011-11-11,16,27.55,120.6,5.45,0.96,373.08,1263.85
2011-11-14,15.96,28.02,122.1,5.45,0.96,375.54,1251.78
2011-11-15,15.68,26.89,123.2,5.5,0.95,376.41,1257.81
2011-11-16,15.45,25.7,124.5,5.52,0.96,376.84,1236.91
2011-11-17,14.98,26.18,124.2,5.52,0.95,376.05,1216.13
2011-11-18,14.88,25.55,124.2,5.48,0.95,373.87,1215.65
2011-11-21,14.5,25.25,122,5.53,0.95,367.58,1192.98
2011-11-22,14.22,24.69,120.1,5.5,0.95,365.32,1188.04
2011-11-23,13.64,23.88,119.6,5.56,0.95,363.45,1161.79
2011-11-24,13.91,23.92,117.8,5.56,0.95,360.21,1160.23
2011-11-25,14.2,23.91,120,5.62,0.95,363.41,1158.67
2011-11-28,14.72,24.5,121.9,5.57,0.95,371.02,1192.55
2011-11-29,14.36,25.85,122.8,5.58,0.95,373.03,1195.19
2011-11-30,14.88,27.3,125.6,5.54,0.96,385.19,1246.96
2011-12-01,14.79,26.15,122.4,5.51,0.96,378.11,1244.58
2011-12-02,15.01,26.84,125.3,5.5,0.96,382.84,1244.28
2011-12-05,15.26,27.25,124.3,5.53,0.96,384.73,1257.08
2011-12-06,14.8,26.8,126.4,5.55,0.96,385.02,1258.47
2011-12-07,14.57,27.25,127.6,5.56,0.97,385.54,1261.01
2011-12-08,13.4,26.75,127.5,5.54,0.97,381.65,1234.35
2011-12-09,13.47,27.3,126.9,5.56,0.97,380.19,1255.19
2011-12-12,13.13,27.2,126.8,5.61,0.97,376.74,1236.47
2011-12-13,13.43,27.14,128.7,5.64,0.96,380.45,1225.73
2011-12-14,12.8,25.85,126.5,5.72,0.96,371.36,1211.82
2011-12-15,12.8,26.7,127.9,5.71,0.96,374.08,1215.75
2011-12-16,12.74,26.56,127.2,5.69,0.96,372.73,1219.66
2011-12-19,11.81,28.2,129,5.7,0.96,374.78,1205.35
2011-12-20,12.23,33.85,129.6,5.69,0.96,380.02,1241.3
2011-12-21,12.08,36.22,129.9,5.69,0.96,380.01,1243.72
2011-12-22,11.87,36.2,127,5.7,0.96,377.62,1254
2011-12-23,11.9,36.5,129.2,5.69,0.96,382.6,1265.33
2011-12-27,11.81,36.97,129.6,5.69,0.95,383.36,1265.43
2011-12-28,11.8,37.4,131.1,5.69,0.95,384.91,1249.64
2011-12-29,11.82,37.02,131.2,5.77,0.96,385.91,1263.02
2011-12-30,12.4,37.6,132,5.75,0.96,389.95,1257.6
2012-01-02,13.59,37.79,134.5,5.75,0.96,398.1,1267.33
2012-01-03,13.92,38.9,133.8,5.71,0.96,400.26,1277.06
2012-01-04,11.25,37.22,132.4,5.74,0.97,393.93,1277.3
2012-01-05,11,37,135.8,5.79,0.97,399.66,1281.06
2012-01-06,11.23,36.28,136,5.82,0.97,398.42,1277.81
2012-01-09,11.65,34.8,139.3,5.84,0.97,403.55,1280.7
2012-01-10,12.23,34.94,138.4,5.81,0.97,406.01,1292.08
2012-01-11,12.59,34.84,136.6,5.85,0.97,402.1,1292.48
2012-01-12,11.7,35,136.4,5.84,0.97,402.3,1295.5
2012-01-13,11.4,39,135.4,5.82,0.97,401.19,1289.09
2012-01-16,12.17,37.76,137.8,5.87,0.97,405.5,1291.38
2012-01-17,12.21,39.6,138.7,5.81,0.97,406.09,1293.67
2012-01-18,12.18,40.8,138.7,5.8,0.97,406.97,1308.04
2012-01-19,12.97,43.49,139.2,5.76,0.97,409,1314.5
2012-01-20,12.7,49.38,136.6,5.76,0.97,405.46,1315.38
2012-01-23,13.27,47.31,135.1,5.71,0.97,406.19,1316
2012-01-24,12.92,45.11,133.9,5.72,0.97,403.14,1314.65
2012-01-25,12.69,46.57,134.4,5.74,0.97,404.47,1326.06
2012-01-26,12.98,47.34,134.5,5.66,0.97,408.91,1318.43
2012-01-27,12.7,45.57,133.1,5.66,0.97,404.96,1316.33
2012-01-30,12.39,44.2,132,5.67,0.97,401.65,1313.01
2012-01-31,12.82,44.65,134.4,5.64,0.97,408.53,1312.41
2012-02-01,13,45.8,136,5.64,0.97,416.66,1324.09
2012-02-02,13.05,44.99,141.9,5.68,0.97,424,1325.54
2012-02-03,14.89,45,146.3,5.65,0.97,432.89,1344.9
2012-02-06,13.74,46.09,147.2,5.7,0.98,431.84,1344.33
2012-02-07,13.35,44.32,150.5,5.67,0.98,436.34,1347.05
2012-02-08,11.5,43.01,151.6,5.6,0.97,437.35,1349.96
2012-02-09,11.89,41,150.5,5.59,0.97,437.97,1351.95
2012-02-10,11.43,42.98,151.2,5.64,0.98,437.68,1342.64
2012-02-13,11.09,43.06,154.2,5.61,0.98,444.97,1351.77
2012-02-14,10.39,42.7,153.2,5.64,0.99,442.18,1350.5
2012-02-15,10.56,43.87,157.8,5.68,0.99,453.12,1343.23
2012-02-16,10.6,43.03,156,5.73,0.98,448.72,1358.04
2012-02-17,11.01,44.04,155.5,5.65,0.99,450.81,1361.23
2012-02-20,11.6,43.25,156.9,5.6,0.99,457.14,1361.72
2012-02-21,11.7,42.7,156,5.62,0.99,453.9,1362.21
2012-02-22,11.57,42.35,156.9,5.62,0.99,451.26,1357.66
2012-02-23,11.42,42.29,159.3,5.59,1,452.97,1363.46
2012-02-24,11.67,42.5,158.8,5.54,0.99,455.32,1365.74
2012-02-27,11.59,42.61,157,5.55,0.99,449.34,1367.59
2012-02-28,11.45,42.7,159.8,5.53,0.99,454.54,1372.18
2012-02-29,11.48,43.1,156.5,5.53,1,453.77,1365.68
2012-03-01,11.29,42.85,158.2,5.58,1,457.05,1374.09
2012-03-02,11.53,41.79,158.9,5.62,1,457.04,1369.63
2012-03-05,11.49,41.8,158.9,5.62,1,455.05,1364.33
2012-03-06,10.81,39.21,155.6,5.65,1,443.68,1343.36
2012-03-07,10.7,39.1,157.3,5.67,1,446.43,1352.63
2012-03-08,11,38.9,157,5.61,1,447.68,1365.91
2012-03-09,11.22,39,159.7,5.64,1,456.16,1370.87
2012-03-12,11.16,38.88,160.6,5.67,0.99,456.08,1371.09
2012-03-13,11.35,39.04,161.2,5.69,1,459.94,1395.95
2012-03-14,11.58,39.25,160.2,5.69,0.99,458.29,1394.28
2012-03-15,12.22,39.07,159.9,5.69,0.98,457.64,1402.6
2012-03-16,12.79,39.2,160.7,5.67,0.99,458.93,1404.17
2012-03-19,12.48,42,161.8,5.65,0.98,458.08,1409.75
2012-03-20,11.86,41.4,162,5.63,0.98,456.98,1405.52
2012-03-21,11.76,42.44,162.7,5.62,0.98,456.62,1402.89
2012-03-22,11.65,41.25,159,5.65,0.98,449.85,1392.78
2012-03-23,12,41.32,156.3,5.62,0.97,447.66,1397.11
2012-03-26,12.19,44.9,158.8,5.6,0.98,453.21,1416.51
2012-03-27,11.63,45.8,156.4,5.58,0.98,446.3,1412.52
2012-03-28,11.64,45.99,158.9,5.58,0.98,449.64,1405.54
2012-03-29,11.12,45,154.6,5.6,0.97,438.87,1403.28
2012-03-30,11.32,46.2,154.5,5.57,0.98,444.71,1408.47
2012-04-02,11.06,47.9,163.1,5.59,0.99,459.26,1419.04
2012-04-03,10.99,46.81,167,5.59,0.98,465.15,1413.38
2012-04-04,10.5,45.6,163.5,5.66,0.98,453.71,1398.96
2012-04-10,10.04,44,164.8,5.67,0.98,449.12,1358.59
2012-04-11,10.13,42.95,163.6,5.66,0.98,448.12,1368.71
2012-04-12,10.11,43.54,165.1,5.66,0.98,454.36,1387.57
2012-04-13,9.79,43.95,164.8,5.66,0.98,451.04,1370.26
2012-04-16,11.11,44.05,168.4,5.71,0.98,455.97,1369.57
2012-04-17,10.67,44.75,170.8,5.67,0.99,461,1390.78
2012-04-18,10.33,45.7,170,5.68,0.98,460.74,1385.14
2012-04-19,10.29,45.69,171,5.68,0.99,463.76,1376.92
2012-04-20,10.81,45.45,170.8,5.64,0.99,462.98,1378.53
2012-04-23,10.27,45.4,168.4,5.67,0.98,454.98,1366.94
2012-04-24,10.29,45.34,167.2,5.65,0.98,456.19,1371.97
2012-04-25,10.39,45.24,167.2,5.63,0.98,457.43,1390.69
2012-04-26,10.27,45.25,167.7,5.63,0.98,456.98,1399.98
2012-04-27,10.27,45,162.7,5.62,0.98,454.59,1403.36
2012-04-30,9.92,44.8,165.8,5.63,0.98,458.75,1397.91
2012-05-01,10.2,45.39,164.6,5.61,0.98,459.52,1405.82
2012-05-02,9.63,45.36,165.4,5.66,0.98,459.38,1402.31
2012-05-03,8.92,45,169,5.67,0.99,465.55,1391.57
2012-05-07,8.6,44.33,167.4,5.71,0.98,459.54,1369.58
2012-05-08,8.89,43.8,167.8,5.71,0.98,457.38,1363.72
2012-05-09,8.59,42.55,165.2,5.74,0.98,449.25,1354.58
2012-05-10,8.67,43.35,165.1,5.74,0.98,451.57,1357.99
2012-05-11,8.74,42.83,167.4,5.74,0.98,453.61,1353.39
2012-05-14,8.42,41.25,163.7,5.78,0.98,443.62,1338.35
2012-05-15,8.14,41,161.6,5.79,0.98,439.41,1330.66
2012-05-16,7.8,42.87,165,5.84,0.98,440.45,1324.8
2012-05-21,7.62,42.09,168.3,5.83,0.97,442.21,1315.99
2012-05-22,7.81,42.38,168.9,5.82,0.98,447.2,1316.63
2012-05-23,7.54,42.41,165.6,5.87,0.98,437.87,1318.86
2012-05-24,7.52,43.1,164.8,5.92,0.99,439.67,1320.68
2012-05-25,7.49,42.63,167.8,5.92,0.98,443.94,1317.82
2012-05-29,7.66,43,165.3,5.93,0.99,444.09,1332.42
2012-05-30,8.05,42.21,161.9,5.97,0.99,435.72,1313.32
2012-05-31,7.36,42,159.9,5.99,0.99,432.26,1310.33
2012-06-01,6.88,41.5,156.1,6.03,0.98,419.65,1278.04
2012-06-04,6.49,42.95,154.8,5.97,0.98,415.45,1278.18
2012-06-06,6.31,42.69,160,5.95,0.98,426.63,1315.13
2012-06-07,6.39,43.34,160.8,5.9,0.98,433.51,1314.99
2012-06-08,6.53,42.98,156.6,5.96,0.98,426.59,1325.66
2012-06-11,6.11,43.15,160.6,5.93,0.98,432.37,1308.93
2012-06-12,5.94,43.2,161.6,5.95,0.98,431.21,1324.18
2012-06-13,5.96,43.01,162.2,5.93,0.99,431.24,1314.88
2012-06-14,5.88,44.59,161.3,5.92,0.99,428.73,1329.1
2012-06-15,5.92,44.15,160.6,5.9,0.99,431.19,1342.84
2012-06-18,5.88,45.6,162.6,5.89,0.99,432.98,1344.78
2012-06-19,6.12,50.05,165,5.89,0.99,439.89,1357.98
2012-06-20,6.16,48.8,163.9,5.85,0.99,440.85,1355.69
2012-06-21,6.33,51.45,163.8,5.87,0.99,439.99,1325.51
2012-06-22,6.06,53.3,164,5.93,0.99,438.64,1335.02
2012-06-25,6.03,54.9,162.2,5.95,0.99,432.08,1313.72
2012-06-26,5.8,54.8,162.4,5.96,0.99,428.68,1319.99
2012-06-27,5.79,55.05,164.8,5.96,0.99,433.63,1331.85
2012-06-28,6,58.9,166.8,5.99,0.98,434.32,1329.04
2012-06-29,6.48,58.45,169.7,5.9,0.99,446.04,1362.16
2012-07-02,5.96,56.5,171.8,5.9,0.99,451.39,1365.51
2012-07-03,5.92,56.25,174,5.91,0.99,458.25,1374.02
2012-07-04,5.98,56.5,173.6,5.92,0.99,459.61,1370.8
2012-07-05,6.04,57,176.4,5.98,0.99,462.5,1367.58
2012-07-06,5.71,56.8,176.9,6.01,0.99,460.2,1354.68
2012-07-09,5.57,59.2,176.6,6.05,0.99,458.03,1352.46
2012-07-10,5.27,59.45,178.7,6.05,0.99,464.19,1341.47
2012-07-11,5.06,59.5,176.8,6.07,0.99,460.4,1341.45
2012-07-12,5.02,63,177.8,6.11,1,459.11,1334.76
2012-07-13,5.02,64.25,177.1,6.1,1,461.1,1356.78
2012-07-16,5.05,63.8,178.3,6.11,1,466.25,1353.64
2012-07-17,5.09,63.1,178.6,6.06,1,467.55,1363.67
2012-07-18,5.23,63,178.4,6.08,0.99,470.23,1372.78
2012-07-19,5.35,64.1,179.8,6.05,0.99,477.04,1376.51
2012-07-20,5.26,63,179.2,6.1,1,473.19,1362.66
2012-07-23,5.04,61.7,177.4,6.15,1.01,463.21,1350.52
2012-07-24,5.03,64.4,177.1,6.15,1.01,464.37,1338.31
2012-07-25,5,64.1,178.4,6.13,1.01,466.58,1337.89
2012-07-26,5.02,64.05,180.7,6.07,1.01,472.48,1360.02
2012-07-27,5.02,63.7,185.8,6.04,1,482.98,1385.97
2012-07-30,5.19,62.8,186,6.07,1,485.01,1385.3
2012-07-31,5.79,62.1,186.9,6.06,1,484.14,1379.32
2012-08-01,5.33,62,186.1,6.05,1.01,481.6,1375.32
2012-08-02,5.49,62.2,185.7,6.03,1,479.38,1365
2012-08-03,5.56,63.5,188.2,6.08,1.01,486.23,1390.99
2012-08-06,5.62,63.3,188,6.01,1.01,488.3,1394.23
2012-08-07,5.64,63.65,186.1,5.99,1.01,488.85,1401.35
2012-08-08,5.6,63.9,185.2,6.03,1.02,487.71,1402.22
2012-08-09,5.75,63.9,187.6,6.05,1.02,492.22,1402.8
2012-08-10,5.86,62.4,187.5,6.07,1.02,489.16,1405.87
2012-08-13,5.81,63.8,186.4,6.03,1.02,489.03,1404.11
2012-08-14,5.86,63.3,191.8,6.03,1.02,497.59,1403.93
2012-08-15,5.84,62.7,193.4,6.06,1.02,500.37,1405.53
2012-08-16,6.08,64.2,190.4,6.06,1.01,496.85,1415.51
2012-08-17,6.5,65.1,187.8,6.04,1.02,493.87,1418.16
2012-08-20,6.43,65.05,188.9,6.05,1.02,494.49,1418.13
2012-08-21,6.79,66,186.3,5.99,1.02,494.14,1413.17
2012-08-22,6.35,69.95,186.2,5.98,1.01,490.54,1413.49
2012-08-23,6.67,69.85,186.4,5.93,1.01,491.09,1402.08
2012-08-24,6.58,69.5,185.5,5.95,1.02,487.55,1411.13
2012-08-27,6.78,69.65,185.9,5.94,1.02,489.87,1410.44
2012-08-28,8.04,68.15,185.4,5.94,1.02,487.29,1409.3
2012-08-29,7.64,67.85,185.6,5.94,1.02,489.53,1410.49
2012-08-30,7.93,78.75,186,5.94,1.02,488.04,1399.48
2012-08-31,8.25,78.5,186.6,5.91,1.02,490.16,1406.58
2012-09-03,8.87,83.3,187.3,5.93,1.02,494.23,1405.76
2012-09-04,9.7,79.7,185.1,5.92,1.02,489.88,1404.94
2012-09-05,8.9,80,187.4,5.92,1.02,492.97,1403.44
2012-09-06,9.13,80.5,188.8,5.9,1.01,499.82,1432.12
2012-09-07,9.19,80,185.8,5.86,1.01,496.63,1437.92
2012-09-10,9.33,79.25,184.2,5.83,1.01,494.79,1429.08
2012-09-11,8.76,77,185.1,5.83,1.01,495.37,1433.56
2012-09-12,7.98,74.15,179.2,5.78,1.01,489.7,1436.56
2012-09-13,6.91,73.85,178.4,5.77,1,485.06,1459.99
2012-09-14,7.3,73.8,175.4,5.69,1,488.49,1465.77
2012-09-17,7.91,76.65,175.8,5.7,1,486.27,1461.19
2012-09-18,7.99,73.85,177.5,5.71,1,486.82,1459.32
2012-09-19,7.9,74,177.3,5.73,1,488.72,1461.05
2012-09-20,7.92,72.8,181.1,5.75,1,494.5,1460.26
2012-09-21,8.14,73.05,183.4,5.74,1,498.93,1460.15
2012-09-24,8.58,74.35,184.2,5.77,1,498.97,1456.89
2012-09-25,9.02,73.8,185,5.77,1.01,500.9,1441.59
2012-09-26,8.75,72.6,183.7,5.8,1.01,494.04,1433.32
2012-09-27,8.6,72.25,183.1,5.79,1.01,494.1,1447.15
2012-09-28,8.25,72.95,183.3,5.77,1.01,493.22,1440.67
2012-10-01,8.12,73.7,185.2,5.79,1.01,499.78,1444.49
2012-10-02,7.99,75.15,185.3,5.77,1.01,500.44,1445.75
2012-10-03,7.58,75.95,185.5,5.78,1.01,499.69,1450.99
2012-10-04,7.12,77.75,188.2,5.76,1,502.39,1461.4
2012-10-05,7.46,78.9,188.7,5.73,1.01,505.34,1460.93
2012-10-08,7.61,78.2,188.4,5.75,1.01,504.23,1455.88
2012-10-09,7.32,79.25,187.8,5.76,1.01,499.97,1441.48
2012-10-10,7.05,78.5,186.9,5.79,1.01,496.1,1432.56
2012-10-11,7,82.05,185.4,5.77,1.01,495.21,1432.84
2012-10-12,6.84,82.05,184.7,5.75,1.01,491.41,1428.59
2012-10-15,6.85,81.9,188.8,5.75,1.01,496.66,1440.13
2012-10-16,6.91,83.55,190.1,5.72,1.01,501.82,1454.92
2012-10-17,6.9,86.85,190.1,5.69,1.01,500.55,1460.91
2012-10-18,6.9,86.2,189.9,5.69,1.01,501.53,1457.34
2012-10-19,6.59,87,194.1,5.72,1.01,504.66,1433.19
2012-10-22,6.27,84.85,194,5.71,1.01,503.28,1433.82
2012-10-23,6.23,82.85,192.7,5.74,1.01,497.71,1413.11
2012-10-24,6.45,83.5,192.4,5.76,1,496.96,1408.75
2012-10-25,6.21,83.4,192.3,5.74,1,499.41,1412.97
2012-10-26,6.15,82.95,186,5.78,1,491.78,1411.94
2012-10-29,6.04,82.5,186.4,5.78,1,493.16,1412.01333333333
2012-10-30,6.4,80.6,185.8,5.76,1,488.47,1412.08666666667
2012-10-31,6.67,80.2,185.5,5.74,1.01,485.28,1412.16
2012-11-01,6.4,83.9,181.9,5.75,1.01,484.83,1427.59
2012-11-02,6.72,83,184,5.81,1.02,489.13,1414.2
2012-11-05,6.31,81.4,184.7,5.84,1.02,488.36,1417.26
2012-11-06,6.14,81,172,5.83,1.02,473.8,1428.39
2012-11-07,5.33,81.4,174.2,5.85,1.02,476.61,1394.53
2012-11-08,5.4,81.4,173,5.86,1.02,473.69,1377.51
2012-11-09,5.23,79.35,185.6,5.88,1.02,489.75,1379.85
2012-11-12,5.14,78.95,182.6,5.86,1.02,487.12,1380.03
2012-11-13,4.95,75.6,182.8,5.87,1.02,485.54,1374.53
2012-11-14,4.92,74.3,183.4,5.86,1.02,484.61,1355.49
2012-11-15,4.81,70.7,179.1,5.85,1.01,477.23,1353.33
2012-11-16,5.05,69.5,178.5,5.85,1.01,475.7,1359.88
2012-11-19,4.84,70.05,178.9,5.84,1.01,478.52,1386.89
2012-11-20,4.88,71.75,181.2,5.82,1.02,482.16,1387.81
2012-11-21,4.88,71.25,181.4,5.82,1.02,483.11,1391.03
2012-11-22,5.18,72,183.2,5.78,1.02,488.1,1400.09
2012-11-23,5.21,72.25,184.2,5.78,1.02,490.27,1409.15
2012-11-26,6.31,70.25,182.8,5.75,1.02,487.22,1406.29
2012-11-27,5.57,70.8,183.4,5.75,1.01,488.88,1398.94
2012-11-28,5.38,69,183.1,5.79,1.02,486.44,1409.93
2012-11-29,5.6,70.95,183.4,5.74,1.01,490.77,1415.95
2012-11-30,5.51,76.25,182.2,5.74,1.01,490.93,1416.18
2012-12-03,5.82,75.4,183.8,5.71,1.02,493.98,1409.46
2012-12-04,5.98,76,183.8,5.7,1.02,492.97,1407.05
2012-12-05,6.14,80.55,184.1,5.71,1.01,494.23,1409.28
2012-12-06,5.9,80.45,184.4,5.71,1.02,497.07,1413.94
2012-12-07,6,80.2,185.7,5.78,1.02,498.57,1418.07
2012-12-10,6.08,82.55,186,5.77,1.02,499.44,1418.55
2012-12-11,6.1,82,188,5.74,1.02,502.48,1427.84
2012-12-12,6.05,81.3,186.6,5.72,1.02,500.84,1428.48
2012-12-13,6.1,82.5,185.2,5.71,1.02,497.77,1419.45
2012-12-14,6.39,83.9,184.8,5.7,1.01,498.76,1413.58
2012-12-17,6.42,82.35,182.9,5.67,1.01,493.23,1430.36
2012-12-18,6.67,80.7,181.4,5.66,1.01,492.4,1446.79
2012-12-19,6.8,82,181.7,5.61,1.01,493.74,1435.81
2012-12-20,7.17,80,181.2,5.63,1.01,495.72,1443.69
2012-12-21,7.14,80.6,183.2,5.65,1.02,496.97,1430.15
2012-12-27,6.82,78.95,183.4,5.62,1.01,497.93,1418.1
2012-12-28,6.37,77.8,183.3,5.66,1.02,496.16,1402.43
2013-01-02,6.8,78.45,186.7,5.63,1.02,506.42,1462.42
2013-01-03,6.84,78.95,187.6,5.69,1.02,508.41,1459.37
2013-01-04,6.87,78.5,190.1,5.73,1.02,513.09,1466.47
2013-01-07,7.34,81,189.2,5.72,1.02,513.85,1461.89
2013-01-08,7.09,80.45,192,5.7,1.02,517.98,1457.15
2013-01-09,7.34,80.9,192.6,5.71,1.02,521.07,1461.02
2013-01-10,7.93,83.05,191.7,5.69,1.02,522.47,1472.12
2013-01-11,8.35,83.2,193.7,5.62,1.02,523.48,1472.05
2013-01-14,7.59,84.3,193.7,5.59,1.01,522.1,1470.68
2013-01-15,7.69,84.2,196.1,5.6,1.01,526.43,1472.34
2013-01-16,7.66,87.45,198.1,5.62,1.01,529.22,1472.63
2013-01-17,7.63,90.3,198.8,5.58,1.01,531.43,1480.94
2013-01-18,7.75,89.95,196.5,5.6,1,530.26,1485.98
2013-01-21,7.66,95.1,198,5.6,1,534.77,1489.27
2013-01-22,7.73,96.9,199.1,5.6,1,535.31,1492.56
2013-01-23,7.83,101.8,202.4,5.6,1.01,537.92,1494.81
2013-01-24,7.54,100.6,201.4,5.59,1.01,536.63,1494.82
2013-01-25,7.7,103.6,203.2,5.54,1.01,541.83,1502.96
2013-01-28,7.66,100.8,202,5.55,1,539.03,1500.18
2013-01-29,7.5,98.65,202.8,5.55,1.01,539.49,1507.84
2013-01-30,7.25,99.3,204.2,5.51,1,541.05,1501.96
2013-01-31,6.64,98,202.2,5.51,1,535.73,1498.11
2013-02-01,6.88,96.8,208.2,5.47,1,547.66,1513.17
2013-02-04,6.87,97.2,210.2,5.5,1,547.74,1495.71
2013-02-05,6.79,96.7,212.2,5.51,1.01,552.39,1511.29
2013-02-06,7.34,94.7,213.2,5.52,1,551.7,1512.12
2013-02-07,8.1,93.85,213,5.51,1,553.46,1509.39
2013-02-08,8.04,94.7,214,5.58,1.01,556.88,1517.93
2013-02-11,7.76,95.55,185.7,5.57,1.01,520.37,1517.01
2013-02-12,8.03,99.25,186.4,5.55,1.01,522.44,1519.43
2013-02-13,8.12,97.55,188.6,5.54,1.01,527.35,1520.33
2013-02-14,8.03,97.5,191.8,5.6,1.01,531.54,1521.38
2013-02-15,8.04,102,191.2,5.6,1.01,531.89,1519.79
2013-02-18,8.07,103.9,191.7,5.59,1.01,528.85,1525.365
2013-02-19,8,106.2,192.8,5.59,1.01,534.17,1530.94
2013-02-20,8.4,108,196.3,5.58,1.01,540.3,1511.95
2013-02-21,7.98,105.7,195.1,5.66,1,536.13,1502.42
2013-02-22,8.15,103.7,195.8,5.66,1,539.49,1515.6
2013-02-25,8.25,102.8,198,5.61,1,543.41,1487.85
